"0507","2015","sun_out","14798"
"0507","2015","tot_yr","19756365"
"0507","2016","in","31595"
"0507","2016","sat_in","23831"
"0507","2016","sun_in","15549"
"0507","2016","out","30872"
"0507","2016","sat_out","24712"
"0507","2016","sun_out","14492"
"0507","2016","tot_yr","20100806"
"0507","2016","early_in","392"
"0507","2016","am_in","4889"
"0507","2016","mid_in","7931"
"0507","2016","pm_in","10308"
"0507","2016","late_in","8076"
"0507","2016","early_out","493"
"0507","2016","am_out","10070"
"0507","2016","mid_out","8738"
"0507","2016","pm_out","6920"
"0507","2016","late_out","5086"
"0507","2015","early_in","375"
"0507","2015","am_in","4510"
"0507","2015","mid_in","7852"
"0507","2015","pm_in","10110"
"0507","2015","late_in","8266"
"0507","2015","early_out","438"
"0507","2015","am_out","9314"
"0507","2015","mid_out","8410"
"0507","2015","pm_out","6940"
"0507","2015","late_out","5724"
"0507","2014","early_out","380"
"0507","2014","am_out","9038"
"0507","2014","mid_out","8214"
"0507","2014","pm_out","6900"
"0507","2014","late_out","5858"
"0508","2014","in","14356"
"0508","2014","out","13971"
"0508","2014","sat_in","10187"
"0508","2014","sat_out","8958"
"0508","2014","sun_in","6633"
"0508","2014","sun_out","6612"
"0508","2014","tot_yr","8940000"
"0508","2014","late_in","1470"
"0508","2014","pm_in","2878"
"0508","2014","mid_in","3942"
"0508","2014","early_in","528"
"0508","2014","am_in","5532"
"0508","2015","in","16017"
"0508","2015","sat_in","11253"
"0508","2015","sun_in","7739"
"0508","2015","out","14900"
"0508","2015","sat_out","9598"
"0508","2015","sun_out","7315"
"0508","2015","tot_yr","9794439"
"0508","2016","in","16473"
"0508","2016","sat_in","11386"
"0508","2016","sun_in","7879"
"0508","2016","out","14991"
"0508","2016","sat_out","9580"
"0508","2016","sun_out","7212"
"0508","2016","tot_yr","9940993"
"0508","2016","early_in","643"
"0508","2016","am_in","6440"
"0508","2016","mid_in","4543"
"0508","2016","pm_in","3366"
"0508","2016","late_in","1544"
"0508","2016","early_out","193"
"0508","2016","am_out","2551"
"0508","2016","mid_out","3227"
"0508","2016","pm_out","4548"
"0508","2016","late_out","4628"
"0508","2015","early_in","547"
"0508","2015","am_in","5723"
"0508","2015","mid_in","4091"
"0508","2015","pm_in","3024"
"0508","2015","late_in","1520"
"0508","2015","early_out","168"
"0508","2015","am_out","2487"
"0508","2015","mid_out","2958"
"0508","2015","pm_out","4136"
"0508","2015","late_out","4391"
"0508","2014","early_out","169"
"0508","2014","am_out","2468"
"0508","2014","mid_out","2935"
"0508","2014","pm_out","4106"
"0508","2014","late_out","4396"
